ID,name,href,docket,term,first_party,second_party,majority_vote,minority_vote,decision_type,disposition,issue_area
62828,"U.S. Bank National Association v. Village at Lakeridge, LLC",https://api.oyez.org/cases/2017/15-1509,15-1509,2017,U.S. Bank National Association,"Village at Lakeridge, LLC",9,0,majority opinion,affirmed,Economic Activity
62831,Ayestas v. Davis,https://api.oyez.org/cases/2017/16-6795,16-6795,2017,Carlos Manuel Ayestas,"Lorie Davis, Director, Texas Department of Criminal Justice (Institutional Division)",9,0,majority opinion,vacated/remanded,Civil Rights
62839,Patchak v. Zinke,https://api.oyez.org/cases/2017/16-498,16-498,2017,David Patchak,"Ryan Zinke, Sec. of Interior",6,3,plurality opinion,affirmed,Judicial Power
62843,"Merit Management Group v. FTI Consulting, Inc.",https://api.oyez.org/cases/2017/16-784,16-784,2017,Merit Management Group,"FTI Consulting, Inc.",9,0,majority opinion,affirmed,Economic Activity
62847,SAS Institute Inc. v. Iancu,https://api.oyez.org/cases/2017/16-969,16-969,2017,SAS Institute Inc.,"Joseph MatalAndrei Iancu, Director, United States Patent and Trademark Office, et al.",5,4,majority opinion,reversed/remanded,Economic Activity
62848,Husted v. A. Philip Randolph Institute,https://api.oyez.org/cases/2017/16-980,16-980,2017,Jon Husted,A. Philip Randolph Institute,5,4,majority opinion,reversed,Civil Rights
62851,North Carolina v. Covington,https://api.oyez.org/cases/2016/16-1023,16-1023,2016,"North Carolina, et al.","Sandra Little Covington, et al.",9,0,per curiam,vacated/remanded,Civil Rights
62849,Carpenter v. United States,https://api.oyez.org/cases/2017/16-402,16-402,2017,Timothy Ivory Carpenter,United States of America,5,4,majority opinion,reversed/remanded,Criminal Procedure
62858,Virginia v. LeBlanc,https://api.oyez.org/cases/2016/16-1177,16-1177,2016,"Virginia, et al.",Dennis LeBlanc,9,0,per curiam,reversed,Criminal Procedure
62852,"Oil States Energy Services LLC v. Greene’s Energy Group, LLC",https://api.oyez.org/cases/2017/16-712,16-712,2017,Oil States Energy Services LLC,"Greene’s Energy Group, LLC",7,2,majority opinion,affirmed,Economic Activity
62862,Pavan v. Smith,https://api.oyez.org/cases/2016/16-992,16-992,2016,Marisa N. Pavan,Nathaniel Smith,6,3,per curiam,reversed,Due Process
62859,Gill v. Whitford,https://api.oyez.org/cases/2017/16-1161,16-1161,2017,Beverly R. Gill,William Whitford,9,0,majority opinion,vacated/remanded,Judicial Power
62863,"Cyan, Inc. v. Beaver County Employees' Retirement Fund",https://api.oyez.org/cases/2017/15-1439,15-1439,2017,"Cyan, Inc., et. al.","Beaver County Employees' Retirement Fund, et. al.",9,0,majority opinion,affirmed,Economic Activity
62869,Murphy v. National Collegiate Athletic Association,https://api.oyez.org/cases/2017/16-476,16-476,2017,"Philip D. Murphy, Governor of New Jersey, et al.","National Collegiate Athletic Association, et. al.",7,2,majority opinion,reversed,Federalism
62866,"Masterpiece Cakeshop, Ltd. v. Colorado Civil Rights Commission",https://api.oyez.org/cases/2017/16-111,16-111,2017,"Masterpiece Cakeshop, Ltd.; and Jack C. Phillips",Colorado Civil Rights Commission; Charlie Craig; and David Mullins,7,2,majority opinion,reversed,Civil Rights
62875,Marinello v. United States,https://api.oyez.org/cases/2017/16-1144,16-1144,2017,"Carlo J. Marinello, III",United States of America,7,2,majority opinion,reversed/remanded,Criminal Procedure
62872,Rubin v. Islamic Republic of Iran,https://api.oyez.org/cases/2017/16-534,16-534,2017,"Jenny Rubin, et. al.",Islamic Republic of Iran,8,0,majority opinion,affirmed,Economic Activity
62877,"Digital Realty Trust, Inc. v. Somers",https://api.oyez.org/cases/2017/16-1276,16-1276,2017,"Digital Realty Trust, Inc.",Paul Somers,9,0,majority opinion,reversed/remanded,Economic Activity
62884,Murphy v. Smith,https://api.oyez.org/cases/2017/16-1067,16-1067,2017,Charles Murphy,"Robert Smith, et al.",5,4,majority opinion,affirmed,Attorneys
62887,Byrd v. United States,https://api.oyez.org/cases/2017/16-1371,16-1371,2017,Terrence Byrd,United States of America,9,0,majority opinion,vacated/remanded,Criminal Procedure
62888,"City of Hays, Kansas v. Vogt",https://api.oyez.org/cases/2017/16-1495,16-1495,2017,"City of Hays, Kansas",Matthew Jack Dwight Vogt,8,0,dismissal - improvidently granted,none,Criminal Procedure
62889,Collins v. Virginia,https://api.oyez.org/cases/2017/16-1027,16-1027,2017,Ray Austin Collins,Commonwealth of Virginia,8,1,majority opinion,reversed/remanded,Criminal Procedure
62892,"Encino Motorcars, LLC v. Navarro",https://api.oyez.org/cases/2017/16-1362,16-1362,2017,"Encino Motorcars, LLC","Hector Navarro, et al.",5,4,majority opinion,reversed/remanded,Unions
62891,Dalmazzi v. United States,https://api.oyez.org/cases/2017/16-961,16-961,2017,Nicole A. Dalmazzi,United States of America,9,0,dismissal - improvidently granted,none,Civil Rights
62893,Hall v. Hall,https://api.oyez.org/cases/2017/16-1150,16-1150,2017,"Elsa Hall, as Personal Representative of the Estate of Ethlyn Louise Hall and as Successor Trustee of the Ethlyn Louise Hall Family Trust","Samuel H. Hall, Jr., et al.",9,0,majority opinion,reversed/remanded,Judicial Power
62896,"Janus v. American Federation of State, County, and Municipal Employees, Council 31",https://api.oyez.org/cases/2017/16-1466,16-1466,2017,Mark Janus,"American Federation of State, County, and Municipal Employees, Council 31, et al.",5,4,majority opinion,reversed/remanded,Unions
62897,McCoy v. Louisiana,https://api.oyez.org/cases/2017/16-8255,16-8255,2017,Robert McCoy,State of Louisiana,6,3,majority opinion,reversed/remanded,Criminal Procedure
62903,United States v. Microsoft Corporation,https://api.oyez.org/cases/2017/17-2,17-Feb,2017,United States of America,Microsoft Corporation,9,0,per curiam,vacated/remanded,Judicial Power
62898,Rosales-Mireles v. United States,https://api.oyez.org/cases/2017/16-9493,16-9493,2017,Florencio Rosales-Mireles,United States of America,7,2,majority opinion,reversed/remanded,Criminal Procedure
62904,Dahda v. United States,https://api.oyez.org/cases/2017/17-43,17-43,2017,"Los Rovell Dahda, et al.",United States of America,8,0,majority opinion,affirmed,Criminal Procedure
62905,Ohio v. American Express Co.,https://api.oyez.org/cases/2017/16-1454,16-1454,2017,"State of Ohio, et al.","American Express Company, et al.",5,4,majority opinion,affirmed,Economic Activity
62911,Texas v. New Mexico and Colorado,https://api.oyez.org/cases/2017/141-orig,141-orig,2017,State of Texas,State of New Mexico and State of Colorado,9,0,majority opinion,none,
62909,Florida v. Georgia,https://api.oyez.org/cases/2017/142-orig,142-orig,2017,State of Florida,State of Georgia,5,4,majority opinion,vacated/remanded,
62920,Kernan v. Cuero,https://api.oyez.org/cases/2017/16-1468,16-1468,2017,Scott Kernan,Michael Daniel Cuero,9,0,per curiam,reversed/remanded,Criminal Procedure
62919,Dunn v. Madison,https://api.oyez.org/cases/2017/17-193,17-193,2017,"Jefferson Dunn, Commissioner, Alabama Department of Corrections",Vernon Madison,9,0,per curiam,reversed,Criminal Procedure
62907,Currier v. Virginia,https://api.oyez.org/cases/2017/16-1348,16-1348,2017,Michael N. Currier,Commonwealth of Virginia,5,4,majority opinion,affirmed,Criminal Procedure
62921,National Institute of Family and Life Advocates v. Becerra,https://api.oyez.org/cases/2017/16-1140,16-1140,2017,"National Institute of Family and Life Advocates, et al.","Xavier Becerra, et al.",5,4,,reversed/remanded,Privacy
62922,"Lozman v. City of Riviera Beach, Florida",https://api.oyez.org/cases/2017/17-21,17-21,2017,Fane Lozman,"The City of Riviera Beach, Florida",8,1,majority opinion,vacated/remanded,First Amendment
62930,Sveen v. Melin,https://api.oyez.org/cases/2017/16-1432,16-1432,2017,"Ashley Sveen, et al.","Kaye Melin, et al.",8,1,majority opinion,reversed/remanded,Economic Activity
62923,Minnesota Voters Alliance v. Mansky,https://api.oyez.org/cases/2017/16-1435,16-1435,2017,"Minnesota Voters Alliance, et al.","Joe Mansky, et al.",7,2,majority opinion,reversed/remanded,First Amendment
62931,Hughes v. United States,https://api.oyez.org/cases/2017/17-155,17-155,2017,Erik Lindsey Hughes,United States of America,6,3,majority opinion,reversed/remanded,Criminal Procedure
62932,United States v. Sanchez-Gomez,https://api.oyez.org/cases/2017/17-312,17-312,2017,United States of America,"Rene Sanchez-Gomez, et al.",9,0,majority opinion,vacated/remanded,Judicial Power
62933,Upper Skagit Indian Tribe v. Lundgren,https://api.oyez.org/cases/2017/17-387,17-387,2017,Upper Skagit Indian Tribe,"Sharline Lundgren, et vir",7,2,majority opinion,vacated/remanded,Civil Rights
62934,China Agritech v. Resh,https://api.oyez.org/cases/2017/17-432,17-432,2017,"China Agritech, Inc.","Michael H. Resh, et al.",9,0,majority opinion,reversed/remanded,Judicial Power
62935,Koons v. United States,https://api.oyez.org/cases/2017/17-5716,17-5716,2017,"Timothy D. Koons, Kenneth Jay Putensen, Randy Feauto, Esequiel Gutierrez, and Jose Manuel Gardea",United States of America,9,0,majority opinion,affirmed,Criminal Procedure
62937,Tharpe v. Sellers,https://api.oyez.org/cases/2017/17-6075,17-6075,2017,Keith Tharpe,"Eric Sellers, Warden",6,3,per curiam,vacated/remanded,Criminal Procedure
62936,Benisek v. Lamone,https://api.oyez.org/cases/2017/17-333,17-333,2017,"O. John Benisek, et al.","Linda H. Lamone, Administrator, Maryland State Board of Elections, et al.",9,0,per curiam,affirmed,Judicial Power
62941,Abbott v. Perez,https://api.oyez.org/cases/2017/17-586,17-586,2017,"Greg Abbott, et al.","Shannon Perez, et al.",5,4,majority opinion,reversed in-part/remanded,Civil Rights
62942,WesternGeco LLC v. ION Geophysical Corp.,https://api.oyez.org/cases/2017/16-1011,16-1011,2017,WesternGeco LLC,ION Geophysical Corporation,7,2,majority opinion,reversed/remanded,Economic Activity
62945,Lagos v. United States,https://api.oyez.org/cases/2017/16-1519,16-1519,2017,Sergio Fernando Lagos,United States,9,0,majority opinion,reversed/remanded,Criminal Procedure
62943,"Lamar, Archer & Cofrin, LLP v. Appling",https://api.oyez.org/cases/2017/16-1215,16-1215,2017,"Lamar, Archer & Cofrin, LLP",R. Scott Appling,9,0,majority opinion,affirmed,Economic Activity
62947,Washington v. United States,https://api.oyez.org/cases/2017/17-269,17-269,2017,State of Washington,"United States of America, et al.",4,4,per curiam,affirmed,Civil Rights
62946,Lucia v. Securities and Exchange Commission,https://api.oyez.org/cases/2017/17-130,17-130,2017,"Raymond J. Lucia, et al.",Securities and Exchange Commission,7,2,majority opinion,reversed/remanded,Miscellaneous
62948,Pereira v. Sessions,https://api.oyez.org/cases/2017/17-459,17-459,2017,Wescley Fonseca Pereira,"Jefferson B. Sessions, III, Attorney General",8,1,majority opinion,reversed/remanded,Civil Rights
62950,Wisconsin Central Ltd. v. United States,https://api.oyez.org/cases/2017/17-530,17-530,2017,"Wisconsin Central Ltd., et al.",United States of America,5,4,majority opinion,reversed/remanded,Federal Taxation
62949,"South Dakota v. Wayfair, Inc.",https://api.oyez.org/cases/2017/17-494,17-494,2017,South Dakota,"Wayfair, Inc., et al.",5,4,majority opinion,vacated/remanded,Economic Activity
62951,Chavez-Meza v. United States,https://api.oyez.org/cases/2017/17-5639,17-5639,2017,Adaucto Chavez-Mesa,United States of America,5,3,majority opinion,affirmed,Criminal Procedure
62956,Montana v. Wyoming,https://api.oyez.org/cases/2017/137-orig,137-orig,2017,State of Montana,State of Wyoming and State of North Dakota,8,0,,none,
62957,CNH Industrial N.V. v. Reese,https://api.oyez.org/cases/2017/17-515,17-515,2017,"CNH Industrial N.V., et al.","Jack Reese, et al.",9,0,per curiam,reversed/remanded,Private Action
62963,"Knick v. Township of Scott, Pennsylvania",https://api.oyez.org/cases/2018/17-647,17-647,2018,Rose Mary Knick,"Township of Scott, Pennsylvania",5,4,majority opinion,vacated/remanded,Due Process
62954,Trump v. Hawaii,https://api.oyez.org/cases/2017/17-965,17-965,2017,"Donald J. Trump, President of the United States, et al.","Hawaii, et al.",5,4,majority opinion,reversed/remanded,Civil Rights
62955,Weyerhaeuser Company v. United States Fish and Wildlife Service,https://api.oyez.org/cases/2018/17-71,17-71,2018,Weyerhaeuser Company,"United States Fish and Wildlife Service, et al.",8,0,majority opinion,vacated/remanded,Economic Activity
62964,Gundy v. United States,https://api.oyez.org/cases/2018/17-6086,17-6086,2018,Herman Avery Gundy,United States,5,3,majority opinion,affirmed,Miscellaneous
62970,Stokeling v. United States,https://api.oyez.org/cases/2018/17-5554,17-5554,2018,Denard Stokeling,United States of America,5,4,majority opinion,affirmed,Criminal Procedure
62971,Kisela v. Hughes,https://api.oyez.org/cases/2017/17-467,17-467,2017,Andrew Kisela,Amy Hughes,7,2,per curiam,reversed/remanded,Judicial Power
62965,Nielsen v. Preap,https://api.oyez.org/cases/2018/16-1363,16-1363,2018,"Kirstjen Nielsen, Secretary of Homeland Security, et al.","Mony Preap, et al.",5,4,majority opinion,reversed/remanded,Civil Rights
62986,Frank v. Gaos,https://api.oyez.org/cases/2018/17-961,17-961,2018,"Theodore H. Frank, et al.","Paloma Gaos, et al.",8,1,per curiam,vacated/remanded,Judicial Power
62987,"Lamps Plus, Inc. v. Varela",https://api.oyez.org/cases/2018/17-988,17-988,2018,"Lamps Plus, Inc., et al.",Frank Varela,5,4,majority opinion,,Unions
62981,United States v. Stitt,https://api.oyez.org/cases/2018/17-765,17-765,2018,United States of America,"Victor J. Stitt, II",9,0,majority opinion,reversed,Criminal Procedure
62988,Bucklew v. Precythe,https://api.oyez.org/cases/2018/17-8151,17-8151,2018,Russell Bucklew,"Anne Precythe, et al.",5,4,majority opinion,affirmed,Criminal Procedure
62992,BNSF Railway Co. v. Loos,https://api.oyez.org/cases/2018/17-1042,17-1042,2018,BNSF Railway Company,Michael D. Loos,7,2,majority opinion,reversed/remanded,Federal Taxation
62990,Mount Lemmon Fire District v. Guido,https://api.oyez.org/cases/2018/17-587,17-587,2018,Mount Lemmon Fire District,"John Guido, et al.",8,0,majority opinion,affirmed,Civil Rights
62991,Madison v. Alabama,https://api.oyez.org/cases/2018/17-7505,17-7505,2018,Vernon Madison,State of Alabama,5,3,majority opinion,vacated/remanded,Criminal Procedure
62989,New Prime Inc. v. Oliveira,https://api.oyez.org/cases/2018/17-340,17-340,2018,New Prime Inc.,Dominic Oliveira,8,0,majority opinion,affirmed,Unions
62994,"Animal Science Products, Inc. v. Hebei Welcome Pharmaceutical Co. Ltd.",https://api.oyez.org/cases/2017/16-1220,16-1220,2017,"Animal Science Products, Inc., et al.","Hebei Welcome Pharmaceutical Co. Ltd., et al.",9,0,majority opinion,reversed/remanded,Judicial Power
62993,Air and Liquid Systems Corp. v. Devries,https://api.oyez.org/cases/2018/17-1104,17-1104,2018,"Air and Liquid Systems Corp., et al.","Roberta G. Devries, Administratrix of the Estate of John B. DeVries, Deceased, et. al.",6,3,majority opinion,affirmed,Private Action
62995,Culbertson v. Berryhill,https://api.oyez.org/cases/2018/17-773,17-773,2018,Richard Allen Culbertson,"Nancy A. Berryhill, Deputy Commissioner for Operations, Social Security Administration",9,0,majority opinion,reversed/remanded,Attorneys
62997,Jam v. International Finance Corp.,https://api.oyez.org/cases/2018/17-1011,17-1011,2018,"Budha Ismael Jam, et al.",International Finance Corporation,7,1,majority opinion,reversed/remanded,Judicial Power
62998,"Virginia Uranium, Inc. v. Warren",https://api.oyez.org/cases/2018/16-1275,16-1275,2018,"Virginia Uranium, Inc. et al.",John Warren et al.,6,3,plurality opinion,affirmed,Federalism
62999,Azar v. Garza,https://api.oyez.org/cases/2017/17-654,17-654,2017,"Alex M. Azar, II, Secretary of Health and Human Services, et al.","Rochelle Garza, as Guardian ad Litem to Unaccompanied Minor J. D.",9,0,per curiam,vacated/remanded,Judicial Power
63000,Apple v. Pepper,https://api.oyez.org/cases/2018/17-204,17-204,2018,"Apple, Inc.","Robert Pepper, et al.",5,4,majority opinion,affirmed,Economic Activity
63003,Sturgeon v. Frost,https://api.oyez.org/cases/2018/17-949,17-949,2018,John Sturgeon,"Bert Frost, in His Official Capacity as Alaska Regional Director of the National Park Service, et al.",9,0,majority opinion,reversed/remanded,Economic Activity
63001,Garza v. Idaho,https://api.oyez.org/cases/2018/17-1026,17-1026,2018,"Gilberto Garza, Jr.",Idaho,6,3,majority opinion,reversed/remanded,Criminal Procedure
63004,Timbs v. Indiana,https://api.oyez.org/cases/2018/17-1091,17-1091,2018,Tyson Timbs,Indiana,9,0,majority opinion,vacated/remanded,Due Process
63002,Lorenzo v. Securities and Exchange Commission,https://api.oyez.org/cases/2018/17-1077,17-1077,2018,Francis V. Lorenzo,Securities and Exchange Commission,6,2,majority opinion,affirmed,Economic Activity
63006,Cox v. United States,https://api.oyez.org/cases/2017/16-1017,16-1017,2017,Laith G. Cox,United States,9,0,dismissal - improvidently granted,,Civil Rights
63007,"Washington State Department of Licensing v. Cougar Den, Inc.",https://api.oyez.org/cases/2018/16-1498,16-1498,2018,Washington State Department of Licensing,"Cougar Den, Inc.",5,4,plurality opinion,affirmed,Civil Rights
63009,Dawson v. Steager,https://api.oyez.org/cases/2018/17-419,17-419,2018,"James Dawson, et ux.","Dale W. Steager, West Virginia State Tax Commissioner",9,0,majority opinion,reversed/remanded,Federalism
